Sample Name,Noise Type,Noise Intensity,Compressor,Result,Distance
partyrock,pink,0.05,SNAPPY,eyesclosed,0.872333
partyrock,pink,0.15,GZIP,jingle,0.997853
partyrock,pink,0.15,BZIP2,partyrock,0.991073
partyrock,pink,0.15,LZMA,on1tonight,0.978421
partyrock,pink,0.15,ZSTD,1093,0.996642
partyrock,pink,0.15,LZ4,1093,0.997704
partyrock,pink,0.15,LZO,eyesclosed,0.862327
partyrock,pink,0.15,SNAPPY,eyesclosed,0.872333
partyrock,pink,0.1,GZIP,jingle,0.997853
partyrock,pink,0.1,BZIP2,partyrock,0.991073
partyrock,pink,0.1,LZMA,on1tonight,0.978421
partyrock,pink,0.1,ZSTD,1093,0.996642
partyrock,pink,0.1,LZ4,1093,0.997704
partyrock,pink,0.1,LZO,eyesclosed,0.862327
partyrock,pink,0.1,SNAPPY,eyesclosed,0.872333
partyrock,pink,0.25,GZIP,jingle,0.997853
partyrock,pink,0.25,BZIP2,partyrock,0.991073
partyrock,pink,0.25,LZMA,on1tonight,0.978421
partyrock,pink,0.25,ZSTD,1093,0.996642
partyrock,pink,0.25,LZ4,1093,0.997704
partyrock,pink,0.25,LZO,eyesclosed,0.862327
partyrock,pink,0.25,SNAPPY,eyesclosed,0.872333
partyrock,pink,0.2,GZIP,jingle,0.997853
partyrock,pink,0.2,BZIP2,partyrock,0.991073
partyrock,pink,0.2,LZMA,on1tonight,0.978421
partyrock,pink,0.2,ZSTD,1093,0.996642
partyrock,pink,0.2,LZ4,1093,0.997704
partyrock,pink,0.2,LZO,eyesclosed,0.862327
partyrock,pink,0.2,SNAPPY,eyesclosed,0.872333
partyrock,white,0.05,GZIP,jingle,0.997853
partyrock,white,0.05,BZIP2,partyrock,0.991073
partyrock,white,0.05,LZMA,on1tonight,0.978421
partyrock,white,0.05,ZSTD,1093,0.996642
partyrock,white,0.05,LZ4,1093,0.997704
partyrock,white,0.05,LZO,eyesclosed,0.862327
partyrock,white,0.05,SNAPPY,eyesclosed,0.872333
partyrock,white,0.15,GZIP,jingle,0.997853
partyrock,white,0.15,BZIP2,partyrock,0.991073
partyrock,white,0.15,LZMA,on1tonight,0.978421
partyrock,white,0.15,ZSTD,1093,0.996642
partyrock,white,0.15,LZ4,1093,0.997704
partyrock,white,0.15,LZO,eyesclosed,0.862327
partyrock,white,0.15,SNAPPY,eyesclosed,0.872333
partyrock,white,0.1,GZIP,jingle,0.997853
partyrock,white,0.1,BZIP2,partyrock,0.991073
partyrock,white,0.1,LZMA,on1tonight,0.978421
partyrock,white,0.1,ZSTD,1093,0.996642
partyrock,white,0.1,LZ4,1093,0.997704
partyrock,white,0.1,LZO,eyesclosed,0.862327
partyrock,white,0.1,SNAPPY,eyesclosed,0.872333
partyrock,white,0.25,GZIP,jingle,0.997853
partyrock,white,0.25,BZIP2,partyrock,0.991073
partyrock,white,0.25,LZMA,on1tonight,0.978421
partyrock,white,0.25,ZSTD,1093,0.996642
partyrock,white,0.25,LZ4,1093,0.997704
partyrock,white,0.25,LZO,eyesclosed,0.862327
partyrock,white,0.25,SNAPPY,eyesclosed,0.872333
partyrock,white,0.2,GZIP,jingle,0.997853
partyrock,white,0.2,BZIP2,partyrock,0.991073
partyrock,white,0.2,LZMA,on1tonight,0.978421
partyrock,white,0.2,ZSTD,1093,0.996642
partyrock,white,0.2,LZ4,1093,0.997704
partyrock,white,0.2,LZO,eyesclosed,0.862327
partyrock,white,0.2,SNAPPY,eyesclosed,0.872333
pica7,brown,0.05,GZIP,pica7,0.997034
pica7,brown,0.05,BZIP2,pica7,0.988314
pica7,brown,0.05,LZMA,pica7,0.981159
pica7,brown,0.05,ZSTD,pica7,0.992127
pica7,brown,0.05,LZ4,pica7,0.996942
pica7,brown,0.05,LZO,engate,0.974176
pica7,brown,0.05,SNAPPY,getitstarted,0.876058
pica7,brown,0.15,GZIP,pica7,0.997034
pica7,brown,0.15,BZIP2,pica7,0.988314
pica7,brown,0.15,LZMA,pica7,0.981159
pica7,brown,0.15,ZSTD,pica7,0.992127
pica7,brown,0.15,LZ4,pica7,0.996942
pica7,brown,0.15,LZO,engate,0.974176
pica7,brown,0.15,SNAPPY,getitstarted,0.876058
pica7,brown,0.1,GZIP,pica7,0.997034
pica7,brown,0.1,BZIP2,pica7,0.988314
pica7,brown,0.1,LZMA,pica7,0.981159
pica7,brown,0.1,ZSTD,pica7,0.992127
pica7,brown,0.1,LZ4,pica7,0.996942
pica7,brown,0.1,LZO,engate,0.974176
pica7,brown,0.1,SNAPPY,getitstarted,0.876058
pica7,brown,0.25,GZIP,pica7,0.997034
pica7,brown,0.25,BZIP2,pica7,0.988314
pica7,brown,0.25,LZMA,pica7,0.981159
pica7,brown,0.25,ZSTD,pica7,0.992127
pica7,brown,0.25,LZ4,pica7,0.996942
pica7,brown,0.25,LZO,engate,0.974176
pica7,brown,0.25,SNAPPY,getitstarted,0.876058
pica7,brown,0.2,GZIP,pica7,0.997034
pica7,brown,0.2,BZIP2,pica7,0.988314
pica7,brown,0.2,LZMA,pica7,0.981159
pica7,brown,0.2,ZSTD,pica7,0.992127
pica7,brown,0.2,LZ4,pica7,0.996942
pica7,brown,0.2,LZO,engate,0.974176
pica7,brown,0.2,SNAPPY,getitstarted,0.876058
pica7,pink,0.05,GZIP,pica7,0.997072
pica7,pink,0.05,BZIP2,pica7,0.988775
pica7,pink,0.05,LZMA,on1tonight,0.977853
pica7,pink,0.05,ZSTD,pica7,0.992127
pica7,pink,0.05,LZ4,pica7,0.996942
pica7,pink,0.05,LZO,engate,0.974176
pica7,pink,0.05,SNAPPY,getitstarted,0.876058
pica7,pink,0.15,GZIP,pica7,0.997034
pica7,pink,0.15,BZIP2,pica7,0.988314
pica7,pink,0.15,LZMA,pica7,0.981159
pica7,pink,0.15,ZSTD,pica7,0.992127
pica7,pink,0.15,LZ4,pica7,0.996942
pica7,pink,0.15,LZO,engate,0.974176
pica7,pink,0.15,SNAPPY,getitstarted,0.876058
pica7,pink,0.1,GZIP,pica7,0.997034
pica7,pink,0.1,BZIP2,pica7,0.988314
pica7,pink,0.1,LZMA,pica7,0.981159
pica7,pink,0.1,ZSTD,pica7,0.992127
pica7,pink,0.1,LZ4,pica7,0.996942
pica7,pink,0.1,LZO,engate,0.974176
pica7,pink,0.1,SNAPPY,getitstarted,0.876058
pica7,pink,0.25,GZIP,pica7,0.997034
pica7,pink,0.25,BZIP2,pica7,0.988314
pica7,pink,0.25,LZMA,pica7,0.981159
pica7,pink,0.25,ZSTD,pica7,0.992127
pica7,pink,0.25,LZ4,pica7,0.996942
pica7,pink,0.25,LZO,engate,0.974176
pica7,pink,0.25,SNAPPY,getitstarted,0.876058
pica7,pink,0.2,GZIP,pica7,0.997072
pica7,pink,0.2,BZIP2,pica7,0.988775
pica7,pink,0.2,LZMA,on1tonight,0.977853
pica7,pink,0.2,ZSTD,pica7,0.992127
pica7,pink,0.2,LZ4,pica7,0.996942
pica7,pink,0.2,LZO,engate,0.974176
pica7,pink,0.2,SNAPPY,getitstarted,0.876058
pica7,white,0.05,GZIP,pica7,0.997034
pica7,white,0.05,BZIP2,pica7,0.988314
pica7,white,0.05,LZMA,pica7,0.981159
pica7,white,0.05,ZSTD,pica7,0.992127
pica7,white,0.05,LZ4,pica7,0.996942
pica7,white,0.05,LZO,engate,0.974176
pica7,white,0.05,SNAPPY,getitstarted,0.876058
pica7,white,0.15,GZIP,pica7,0.997034
pica7,white,0.15,BZIP2,pica7,0.988314
pica7,white,0.15,LZMA,pica7,0.981159
pica7,white,0.15,ZSTD,pica7,0.992127
pica7,white,0.15,LZ4,pica7,0.996942
pica7,white,0.15,LZO,engate,0.974176
pica7,white,0.15,SNAPPY,getitstarted,0.876058
pica7,white,0.1,GZIP,pica7,0.997034
pica7,white,0.1,BZIP2,pica7,0.988314
pica7,white,0.1,LZMA,pica7,0.981159
pica7,white,0.1,ZSTD,pica7,0.992127
pica7,white,0.1,LZ4,pica7,0.996942
pica7,white,0.1,LZO,engate,0.974176
pica7,white,0.1,SNAPPY,getitstarted,0.876058
pica7,white,0.25,GZIP,pica7,0.997034
pica7,white,0.25,BZIP2,pica7,0.988314
pica7,white,0.25,LZMA,pica7,0.981159
pica7,white,0.25,ZSTD,pica7,0.992127
pica7,white,0.25,LZ4,pica7,0.996942
pica7,white,0.25,LZO,engate,0.974176
pica7,white,0.25,SNAPPY,getitstarted,0.876058
pica7,white,0.2,GZIP,pica7,0.997034
pica7,white,0.2,BZIP2,pica7,0.988314
pica7,white,0.2,LZMA,pica7,0.981159
pica7,white,0.2,ZSTD,pica7,0.992127
pica7,white,0.2,LZ4,pica7,0.996942
pica7,white,0.2,LZO,engate,0.974176
pica7,white,0.2,SNAPPY,getitstarted,0.876058
please,brown,0.05,GZIP,please,0.998046
please,brown,0.05,BZIP2,please,0.991693
please,brown,0.05,LZMA,on1tonight,0.976718
please,brown,0.05,ZSTD,please,0.994898
please,brown,0.05,LZ4,please,0.994711
please,brown,0.05,LZO,eyesclosed,0.907358
please,brown,0.05,SNAPPY,eyesclosed,0.87322
please,brown,0.15,GZIP,please,0.998046
please,brown,0.15,BZIP2,please,0.991693
please,brown,0.15,LZMA,on1tonight,0.976718
please,brown,0.15,ZSTD,please,0.994898
please,brown,0.15,LZ4,please,0.994711
please,brown,0.15,LZO,eyesclosed,0.907358
please,brown,0.15,SNAPPY,eyesclosed,0.87322
please,brown,0.1,GZIP,please,0.998011
please,brown,0.1,BZIP2,please,0.991628
please,brown,0.1,LZMA,on1tonight,0.978989
please,brown,0.1,ZSTD,please,0.994962
please,brown,0.1,LZ4,please,0.994711
please,brown,0.1,LZO,eyesclosed,0.907358
please,brown,0.1,SNAPPY,eyesclosed,0.87322
please,brown,0.25,GZIP,please,0.998046
please,brown,0.25,BZIP2,please,0.991693
please,brown,0.25,LZMA,on1tonight,0.976718
please,brown,0.25,ZSTD,please,0.994898
please,brown,0.25,LZ4,please,0.994711
please,brown,0.25,LZO,eyesclosed,0.907358
please,brown,0.25,SNAPPY,eyesclosed,0.87322
please,brown,0.2,GZIP,please,0.998046
please,brown,0.2,BZIP2,please,0.991693
please,brown,0.2,LZMA,on1tonight,0.976718
please,brown,0.2,ZSTD,please,0.994898
please,brown,0.2,LZ4,please,0.994711
please,brown,0.2,LZO,eyesclosed,0.907358
please,brown,0.2,SNAPPY,eyesclosed,0.87322
please,pink,0.05,GZIP,please,0.998046
please,pink,0.05,BZIP2,please,0.991693
please,pink,0.05,LZMA,on1tonight,0.976718
please,pink,0.05,ZSTD,please,0.994898
please,pink,0.05,LZ4,please,0.994711
please,pink,0.05,LZO,eyesclosed,0.907358
please,pink,0.05,SNAPPY,eyesclosed,0.87322
please,pink,0.15,GZIP,please,0.997976
please,pink,0.15,BZIP2,please,0.991498
please,pink,0.15,LZMA,on1tonight,0.978989
please,pink,0.15,ZSTD,please,0.994866
please,pink,0.15,LZ4,please,0.994711
please,pink,0.15,LZO,eyesclosed,0.907358
please,pink,0.15,SNAPPY,eyesclosed,0.87322
please,pink,0.1,GZIP,please,0.998046
please,pink,0.1,BZIP2,please,0.991693
please,pink,0.1,LZMA,on1tonight,0.976718
please,pink,0.1,ZSTD,please,0.994898
please,pink,0.1,LZ4,please,0.994711
please,pink,0.1,LZO,eyesclosed,0.907358
please,pink,0.1,SNAPPY,eyesclosed,0.87322
please,pink,0.25,GZIP,please,0.998011
please,pink,0.25,BZIP2,please,0.991369
please,pink,0.25,LZMA,on1tonight,0.978989
please,pink,0.25,ZSTD,please,0.994962
please,pink,0.25,LZ4,please,0.994711
please,pink,0.25,LZO,eyesclosed,0.907358
please,pink,0.25,SNAPPY,eyesclosed,0.87322
please,pink,0.2,GZIP,please,0.998046
please,pink,0.2,BZIP2,please,0.991693
please,pink,0.2,LZMA,on1tonight,0.976718
please,pink,0.2,ZSTD,please,0.994898
please,pink,0.2,LZ4,please,0.994711
please,pink,0.2,LZO,eyesclosed,0.907358
please,pink,0.2,SNAPPY,eyesclosed,0.87322
please,white,0.05,GZIP,please,0.998046
please,white,0.05,BZIP2,please,0.991693
please,white,0.05,LZMA,on1tonight,0.976718
please,white,0.05,ZSTD,please,0.994898
please,white,0.05,LZ4,please,0.994711
please,white,0.05,LZO,eyesclosed,0.907358
please,white,0.05,SNAPPY,eyesclosed,0.87322
please,white,0.15,GZIP,please,0.998046
please,white,0.15,BZIP2,please,0.991693
please,white,0.15,LZMA,on1tonight,0.976718
please,white,0.15,ZSTD,please,0.994898
please,white,0.15,LZ4,please,0.994711
please,white,0.15,LZO,eyesclosed,0.907358
please,white,0.15,SNAPPY,eyesclosed,0.87322
please,white,0.1,GZIP,please,0.998046
please,white,0.1,BZIP2,please,0.991693
please,white,0.1,LZMA,on1tonight,0.976718
please,white,0.1,ZSTD,please,0.994898
please,white,0.1,LZ4,please,0.994711
please,white,0.1,LZO,eyesclosed,0.907358
please,white,0.1,SNAPPY,eyesclosed,0.87322
please,white,0.25,GZIP,please,0.998046
please,white,0.25,BZIP2,please,0.991693
please,white,0.25,LZMA,on1tonight,0.976718
please,white,0.25,ZSTD,please,0.994898
please,white,0.25,LZ4,please,0.994711
please,white,0.25,LZO,eyesclosed,0.907358
please,white,0.25,SNAPPY,eyesclosed,0.87322
please,white,0.2,GZIP,please,0.998046
please,white,0.2,BZIP2,please,0.991693
please,white,0.2,LZMA,on1tonight,0.976718
please,white,0.2,ZSTD,please,0.994898
please,white,0.2,LZ4,please,0.994711
please,white,0.2,LZO,eyesclosed,0.907358
please,white,0.2,SNAPPY,eyesclosed,0.87322
sushi,brown,0.05,GZIP,sushi,0.996427
sushi,brown,0.05,BZIP2,sushi,0.988365
sushi,brown,0.05,LZMA,sushi,0.9763
sushi,brown,0.05,ZSTD,sushi,0.99312
sushi,brown,0.05,LZ4,sushi,0.989371
sushi,brown,0.05,LZO,heaventome,0.904446
sushi,brown,0.05,SNAPPY,getitstarted,0.925691
sushi,brown,0.15,GZIP,sushi,0.996427
sushi,brown,0.15,BZIP2,sushi,0.988365
sushi,brown,0.15,LZMA,sushi,0.9763
sushi,brown,0.15,ZSTD,sushi,0.99312
sushi,brown,0.15,LZ4,sushi,0.989371
sushi,brown,0.15,LZO,heaventome,0.904446
sushi,brown,0.15,SNAPPY,getitstarted,0.925691
sushi,brown,0.1,GZIP,sushi,0.996427
sushi,brown,0.1,BZIP2,sushi,0.988365
sushi,brown,0.1,LZMA,sushi,0.9763
sushi,brown,0.1,ZSTD,sushi,0.99312
sushi,brown,0.1,LZ4,sushi,0.989371
sushi,brown,0.1,LZO,heaventome,0.904446
sushi,brown,0.1,SNAPPY,getitstarted,0.925691
sushi,brown,0.25,GZIP,sushi,0.996427
sushi,brown,0.25,BZIP2,sushi,0.988365
sushi,brown,0.25,LZMA,sushi,0.9763
sushi,brown,0.25,ZSTD,sushi,0.99312
sushi,brown,0.25,LZ4,sushi,0.989371
sushi,brown,0.25,LZO,heaventome,0.904446
sushi,brown,0.25,SNAPPY,getitstarted,0.925691
sushi,brown,0.2,GZIP,sushi,0.996427
sushi,brown,0.2,BZIP2,sushi,0.988365
sushi,brown,0.2,LZMA,sushi,0.9763
sushi,brown,0.2,ZSTD,sushi,0.99312
sushi,brown,0.2,LZ4,sushi,0.989371
sushi,brown,0.2,LZO,heaventome,0.904446
sushi,brown,0.2,SNAPPY,getitstarted,0.925691
sushi,pink,0.05,GZIP,sushi,0.996427
sushi,pink,0.05,BZIP2,sushi,0.988365
sushi,pink,0.05,LZMA,sushi,0.9763
sushi,pink,0.05,ZSTD,sushi,0.99312
sushi,pink,0.05,LZ4,sushi,0.989371
sushi,pink,0.05,LZO,heaventome,0.904446
sushi,pink,0.05,SNAPPY,getitstarted,0.925691
sushi,pink,0.15,GZIP,sushi,0.996427
sushi,pink,0.15,BZIP2,sushi,0.988365
sushi,pink,0.15,LZMA,sushi,0.9763
sushi,pink,0.15,ZSTD,sushi,0.99312
sushi,pink,0.15,LZ4,sushi,0.989371
sushi,pink,0.15,LZO,heaventome,0.904446
sushi,pink,0.15,SNAPPY,getitstarted,0.925691
sushi,pink,0.1,GZIP,sushi,0.996427
sushi,pink,0.1,BZIP2,sushi,0.988365
sushi,pink,0.1,LZMA,sushi,0.9763
sushi,pink,0.1,ZSTD,sushi,0.99312
sushi,pink,0.1,LZ4,sushi,0.989371
sushi,pink,0.1,LZO,heaventome,0.904446
sushi,pink,0.1,SNAPPY,getitstarted,0.925691
sushi,pink,0.25,GZIP,sushi,0.996427
sushi,pink,0.25,BZIP2,sushi,0.988365
sushi,pink,0.25,LZMA,sushi,0.9763
sushi,pink,0.25,ZSTD,sushi,0.99312
sushi,pink,0.25,LZ4,sushi,0.989371
sushi,pink,0.25,LZO,heaventome,0.904446
sushi,pink,0.25,SNAPPY,getitstarted,0.925691
sushi,pink,0.2,GZIP,sushi,0.996427
sushi,pink,0.2,BZIP2,sushi,0.988365
sushi,pink,0.2,LZMA,sushi,0.9763
sushi,pink,0.2,ZSTD,sushi,0.99312
sushi,pink,0.2,LZ4,sushi,0.989371
sushi,pink,0.2,LZO,heaventome,0.904446
sushi,pink,0.2,SNAPPY,getitstarted,0.925691
sushi,white,0.05,GZIP,sushi,0.996427
sushi,white,0.05,BZIP2,sushi,0.988365
sushi,white,0.05,LZMA,sushi,0.9763
sushi,white,0.05,ZSTD,sushi,0.99312
sushi,white,0.05,LZ4,sushi,0.989371
sushi,white,0.05,LZO,heaventome,0.904446
sushi,white,0.05,SNAPPY,getitstarted,0.925691
sushi,white,0.15,GZIP,sushi,0.996427
sushi,white,0.15,BZIP2,sushi,0.988365
sushi,white,0.15,LZMA,sushi,0.9763
sushi,white,0.15,ZSTD,sushi,0.99312
sushi,white,0.15,LZ4,sushi,0.989371
sushi,white,0.15,LZO,heaventome,0.904446
sushi,white,0.15,SNAPPY,getitstarted,0.925691
sushi,white,0.1,GZIP,sushi,0.996427
sushi,white,0.1,BZIP2,sushi,0.988365
sushi,white,0.1,LZMA,sushi,0.9763
sushi,white,0.1,ZSTD,sushi,0.99312
sushi,white,0.1,LZ4,sushi,0.989371
sushi,white,0.1,LZO,heaventome,0.904446
sushi,white,0.1,SNAPPY,getitstarted,0.925691
sushi,white,0.25,GZIP,sushi,0.996427
sushi,white,0.25,BZIP2,sushi,0.988365
sushi,white,0.25,LZMA,sushi,0.9763
sushi,white,0.25,ZSTD,sushi,0.99312
sushi,white,0.25,LZ4,sushi,0.989371
sushi,white,0.25,LZO,heaventome,0.904446
sushi,white,0.25,SNAPPY,getitstarted,0.925691
sushi,white,0.2,GZIP,sushi,0.996427
sushi,white,0.2,BZIP2,sushi,0.988365
sushi,white,0.2,LZMA,sushi,0.9763
sushi,white,0.2,ZSTD,sushi,0.99312
sushi,white,0.2,LZ4,sushi,0.989371
sushi,white,0.2,LZO,heaventome,0.904446
sushi,white,0.2,SNAPPY,getitstarted,0.925691
thrown,brown,0.05,GZIP,thrown,0.995575
thrown,brown,0.05,BZIP2,thrown,0.992084
thrown,brown,0.05,LZMA,on1tonight,0.977286
thrown,brown,0.05,ZSTD,thrown,0.993657
thrown,brown,0.05,LZ4,thrown,0.993877
thrown,brown,0.05,LZO,eyesclosed,0.89127
thrown,brown,0.05,SNAPPY,getitstarted,0.929655
thrown,brown,0.15,GZIP,thrown,0.995575
thrown,brown,0.15,BZIP2,thrown,0.992084
thrown,brown,0.15,LZMA,on1tonight,0.977286
thrown,brown,0.15,ZSTD,thrown,0.993657
thrown,brown,0.15,LZ4,thrown,0.993877
thrown,brown,0.15,LZO,eyesclosed,0.89127
thrown,brown,0.15,SNAPPY,getitstarted,0.929655
thrown,brown,0.1,GZIP,thrown,0.995575
thrown,brown,0.1,BZIP2,thrown,0.992084
thrown,brown,0.1,LZMA,on1tonight,0.977286
thrown,brown,0.1,ZSTD,thrown,0.993657
thrown,brown,0.1,LZ4,thrown,0.993877
thrown,brown,0.1,LZO,eyesclosed,0.89127
thrown,brown,0.1,SNAPPY,getitstarted,0.929655
thrown,brown,0.25,GZIP,thrown,0.995575
thrown,brown,0.25,BZIP2,thrown,0.992084
thrown,brown,0.25,LZMA,on1tonight,0.977286
thrown,brown,0.25,ZSTD,thrown,0.993657
thrown,brown,0.25,LZ4,thrown,0.993877
thrown,brown,0.25,LZO,eyesclosed,0.89127
thrown,brown,0.25,SNAPPY,getitstarted,0.929655
thrown,brown,0.2,GZIP,thrown,0.995575
thrown,brown,0.2,BZIP2,thrown,0.992084
thrown,brown,0.2,LZMA,on1tonight,0.977286
thrown,brown,0.2,ZSTD,thrown,0.993657
thrown,brown,0.2,LZ4,thrown,0.993877
thrown,brown,0.2,LZO,eyesclosed,0.89127
thrown,brown,0.2,SNAPPY,getitstarted,0.929655
thrown,pink,0.05,GZIP,thrown,0.995575
thrown,pink,0.05,BZIP2,thrown,0.992084
thrown,pink,0.05,LZMA,on1tonight,0.977286
thrown,pink,0.05,ZSTD,thrown,0.993657
thrown,pink,0.05,LZ4,thrown,0.993877
thrown,pink,0.05,LZO,eyesclosed,0.89127
thrown,pink,0.05,SNAPPY,getitstarted,0.929655
thrown,pink,0.15,GZIP,thrown,0.995575
thrown,pink,0.15,BZIP2,thrown,0.992084
thrown,pink,0.15,LZMA,on1tonight,0.977286
thrown,pink,0.15,ZSTD,thrown,0.993657
thrown,pink,0.15,LZ4,thrown,0.993877
thrown,pink,0.15,LZO,eyesclosed,0.89127
thrown,pink,0.15,SNAPPY,getitstarted,0.929655
thrown,pink,0.1,GZIP,thrown,0.995575
thrown,pink,0.1,BZIP2,thrown,0.992084
thrown,pink,0.1,LZMA,on1tonight,0.977286
thrown,pink,0.1,ZSTD,thrown,0.993657
thrown,pink,0.1,LZ4,thrown,0.993877
thrown,pink,0.1,LZO,eyesclosed,0.89127
thrown,pink,0.1,SNAPPY,getitstarted,0.929655
thrown,pink,0.25,GZIP,thrown,0.995575
thrown,pink,0.25,BZIP2,thrown,0.992084
thrown,pink,0.25,LZMA,on1tonight,0.977286
thrown,pink,0.25,ZSTD,thrown,0.993657
thrown,pink,0.25,LZ4,thrown,0.993877
thrown,pink,0.25,LZO,eyesclosed,0.89127
thrown,pink,0.25,SNAPPY,getitstarted,0.929655
thrown,pink,0.2,GZIP,thrown,0.995575
thrown,pink,0.2,BZIP2,thrown,0.992084
thrown,pink,0.2,LZMA,on1tonight,0.977286
thrown,pink,0.2,ZSTD,thrown,0.993657
thrown,pink,0.2,LZ4,thrown,0.993877
thrown,pink,0.2,LZO,eyesclosed,0.89127
thrown,pink,0.2,SNAPPY,getitstarted,0.929655
thrown,white,0.05,GZIP,thrown,0.995575
thrown,white,0.05,BZIP2,thrown,0.992084
thrown,white,0.05,LZMA,on1tonight,0.977286
thrown,white,0.05,ZSTD,thrown,0.993657
thrown,white,0.05,LZ4,thrown,0.993877
thrown,white,0.05,LZO,eyesclosed,0.89127
thrown,white,0.05,SNAPPY,getitstarted,0.929655
thrown,white,0.15,GZIP,thrown,0.995575
thrown,white,0.15,BZIP2,thrown,0.992084
thrown,white,0.15,LZMA,on1tonight,0.977286
thrown,white,0.15,ZSTD,thrown,0.993657
thrown,white,0.15,LZ4,thrown,0.993877
thrown,white,0.15,LZO,eyesclosed,0.89127
thrown,white,0.15,SNAPPY,getitstarted,0.929655
thrown,white,0.1,GZIP,thrown,0.995575
thrown,white,0.1,BZIP2,thrown,0.992084
thrown,white,0.1,LZMA,on1tonight,0.977286
thrown,white,0.1,ZSTD,thrown,0.993657
thrown,white,0.1,LZ4,thrown,0.993877
thrown,white,0.1,LZO,eyesclosed,0.89127
thrown,white,0.1,SNAPPY,getitstarted,0.929655
thrown,white,0.25,GZIP,thrown,0.995575
thrown,white,0.25,BZIP2,thrown,0.992084
thrown,white,0.25,LZMA,on1tonight,0.977286
thrown,white,0.25,ZSTD,thrown,0.993657
thrown,white,0.25,LZ4,thrown,0.993877
thrown,white,0.25,LZO,eyesclosed,0.89127
thrown,white,0.25,SNAPPY,getitstarted,0.929655
thrown,white,0.2,GZIP,thrown,0.995575
thrown,white,0.2,BZIP2,thrown,0.992084
thrown,white,0.2,LZMA,on1tonight,0.977286
thrown,white,0.2,ZSTD,thrown,0.993657
thrown,white,0.2,LZ4,thrown,0.993877
thrown,white,0.2,LZO,eyesclosed,0.89127
thrown,white,0.2,SNAPPY,getitstarted,0.929655
toosweet,brown,0.05,GZIP,toosweet,0.972613
toosweet,brown,0.05,BZIP2,toosweet,0.975738
toosweet,brown,0.05,LZMA,toosweet,0.96067
toosweet,brown,0.05,ZSTD,toosweet,0.967526
toosweet,brown,0.05,LZ4,toosweet,0.974392
toosweet,brown,0.05,LZO,eyesclosed,0.861583
toosweet,brown,0.05,SNAPPY,eyesclosed,0.87203
toosweet,brown,0.15,GZIP,toosweet,0.972613
toosweet,brown,0.15,BZIP2,toosweet,0.975738
toosweet,brown,0.15,LZMA,toosweet,0.96067
toosweet,brown,0.15,ZSTD,toosweet,0.967526
toosweet,brown,0.15,LZ4,toosweet,0.974392
toosweet,brown,0.15,LZO,eyesclosed,0.861583
toosweet,brown,0.15,SNAPPY,eyesclosed,0.87203
toosweet,brown,0.1,GZIP,toosweet,0.972613
toosweet,brown,0.1,BZIP2,toosweet,0.975738
toosweet,brown,0.1,LZMA,toosweet,0.96067
toosweet,brown,0.1,ZSTD,toosweet,0.967526
toosweet,brown,0.1,LZ4,toosweet,0.974392
toosweet,brown,0.1,LZO,eyesclosed,0.861583
toosweet,brown,0.1,SNAPPY,eyesclosed,0.87203
toosweet,brown,0.25,GZIP,toosweet,0.972613
toosweet,brown,0.25,BZIP2,toosweet,0.975738
toosweet,brown,0.25,LZMA,toosweet,0.96067
toosweet,brown,0.25,ZSTD,toosweet,0.967526
toosweet,brown,0.25,LZ4,toosweet,0.974392
toosweet,brown,0.25,LZO,eyesclosed,0.861583
toosweet,brown,0.25,SNAPPY,eyesclosed,0.87203
toosweet,brown,0.2,GZIP,toosweet,0.972613
toosweet,brown,0.2,BZIP2,toosweet,0.975738
toosweet,brown,0.2,LZMA,toosweet,0.96067
toosweet,brown,0.2,ZSTD,toosweet,0.967526
toosweet,brown,0.2,LZ4,toosweet,0.974392
toosweet,brown,0.2,LZO,eyesclosed,0.861583
toosweet,brown,0.2,SNAPPY,eyesclosed,0.87203
toosweet,pink,0.05,GZIP,toosweet,0.972613
toosweet,pink,0.05,BZIP2,toosweet,0.975738
toosweet,pink,0.05,LZMA,toosweet,0.96067
toosweet,pink,0.05,ZSTD,toosweet,0.967526
toosweet,pink,0.05,LZ4,toosweet,0.974392
toosweet,pink,0.05,LZO,eyesclosed,0.861583
toosweet,pink,0.05,SNAPPY,eyesclosed,0.87203
toosweet,pink,0.15,GZIP,toosweet,0.972613
toosweet,pink,0.15,BZIP2,toosweet,0.975738
toosweet,pink,0.15,LZMA,toosweet,0.96067
toosweet,pink,0.15,ZSTD,toosweet,0.967526
toosweet,pink,0.15,LZ4,toosweet,0.974392
toosweet,pink,0.15,LZO,eyesclosed,0.861583
toosweet,pink,0.15,SNAPPY,eyesclosed,0.87203
toosweet,pink,0.1,GZIP,toosweet,0.972613
toosweet,pink,0.1,BZIP2,toosweet,0.975738
toosweet,pink,0.1,LZMA,toosweet,0.96067
toosweet,pink,0.1,ZSTD,toosweet,0.967526
toosweet,pink,0.1,LZ4,toosweet,0.974392
toosweet,pink,0.1,LZO,eyesclosed,0.861583
toosweet,pink,0.1,SNAPPY,eyesclosed,0.87203
toosweet,pink,0.25,GZIP,toosweet,0.972613
toosweet,pink,0.25,BZIP2,toosweet,0.975738
toosweet,pink,0.25,LZMA,toosweet,0.96067
toosweet,pink,0.25,ZSTD,toosweet,0.967526
toosweet,pink,0.25,LZ4,toosweet,0.974392
toosweet,pink,0.25,LZO,eyesclosed,0.861583
